project_code,archetype,year,quarter,gross_sales,productivity_increase,employment_generated,employment_increase,man_months,cost_to_sales_ratio,gross_margin,labor_cost_share,material_cost_ratio,repayment_days_late,repayment_overdue_count,repayment_completion_ratio,sales_trend_3q,sales_volatility,sales_vs_baseline_ratio,regular_employment_ratio,avg_workdays_per_employee,market_count,interventions_availed_count,report_days_late,problems_reported_count,label,outcome,triggered
SETUP-0113,stable,2022,3,544425.0,11.673486969631703,15,15.384615384615385,45.35,0.5755620700739312,0.42443792992606877,0.3193617636589431,0.23970243835239013,0.0,1.0,0.5448428080448363,0.1508168394596293,0.05040232614682163,1.5343136059227422,0.6,60.46666666666667,5.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0113,stable,2022,4,293700.0,-46.05317536850806,12,-7.6923076923076925,35.75,0.7005930200885256,0.29940697991147436,0.3881918800537528,0.2875553285665645,0.0,2.0,0.4086321060336272,-0.06099939167463283,0.2987341789934062,0.8277134702842621,0.3333333333333333,59.583333333333336,3.0,0.0,1.0,1.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0113,stable,2023,1,266660.0,-9.206673476336398,15,15.384615384615385,45.6,0.6515019875496888,0.3484980124503112,0.34057746777864806,0.279700742518563,0.0,2.0,0.5269056848269017,-0.22942661558751493,0.23865394162168005,0.7515085937555374,0.4,60.8,3.0,2.0,0.0,0.0,0,Routine Monitoring,
SETUP-0113,stable,2023,2,319920.0,19.972999324983125,14,7.6923076923076925,40.45,0.5467676294073518,0.4532323705926482,0.31532621129772775,0.32934796199049765,1.0,2.0,0.6057547373557515,-0.1966877353557403,0.27015579355330205,0.901607400113521,0.35714285714285715,57.785714285714285,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0113,stable,2023,3,359850.0,12.481245311327832,13,0.0,38.8,0.5522527441989717,0.4477472558010282,0.20869851603811537,0.25516187300264,1.0,3.0,0.5192183463049298,0.08118826252086475,0.12373562786726229,1.0141392314667745,0.3076923076923077,59.69230769230769,7.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0114,stable,2022,2,232900.0,6.522136845956824,8,0.0,22.75,0.6852657363675396,0.3147342636324604,0.31126134793715654,0.2700085873765565,0.0,2.0,0.0,0.06316162466226691,0.0,0.9061359135394603,0.375,56.875,4.0,1.0,3.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0114,stable,2022,3,160570.0,-31.056247316444825,6,-25.0,17.3,0.8261685869091361,0.1738314130908639,0.34263834589861186,0.3929127483340599,12.0,2.0,0.33333333333333337,-0.14230285406217838,0.18789192081200823,0.6247241032075188,0.0,57.666666666666664,1.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0114,stable,2022,4,206160.0,28.39260135766332,8,0.0,23.45,0.46725198874660456,0.5327480112533954,0.27684841906360796,0.25897361272797825,7.0,2.0,0.5,-0.05365955002627495,0.2455066820292692,0.8020995274164668,0.5,58.625,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0114,stable,2023,1,192615.0,-6.5701396973224675,9,12.5,27.3,0.7482638942969135,0.2517361057030864,0.3563485221525344,0.3827323936349713,6.0,2.0,0.6,-0.038000870942700805,0.2439519155054546,0.7494004679536417,0.3333333333333333,60.666666666666664,4.0,1.0,6.0,2.0,0,Routine Monitoring,
SETUP-0114,stable,2023,2,205580.0,6.731043792020351,9,12.5,26.05,0.7648562116937444,0.23514378830625554,0.35345150068869624,0.3017073645296235,8.0,2.0,0.6666666666666667,0.06352779684282772,0.1440886232098079,0.7998429416292068,0.3333333333333333,57.888888888888886,4.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0115,stable,2022,2,420260.0,27.51380544935979,16,6.666666666666667,46.85,0.6408884024175511,0.3591115975824489,0.36055085220243754,0.26731071241612336,3.0,1.0,0.5,0.24186493118531954,0.0,1.2031590755743993,0.3125,58.5625,3.0,1.0,0.0,0.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0115,stable,2022,3,461670.0,9.853424070813306,14,-6.666666666666667,39.95,0.7268603114778954,0.2731396885221046,0.2933539867735337,0.2397816622262655,3.0,2.0,0.3333333333333333,0.16354384198231958,0.08830190689273243,1.321711441537222,0.14285714285714285,57.07142857142857,3.0,0.0,0.0,1.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0115,stable,2022,4,387960.0,-15.965949704334264,16,6.666666666666667,47.75,0.7330634343746779,0.2669365656253221,0.37303215489743313,0.2440844416950201,1.5,2.0,0.5,0.05415543898916516,0.17854405745740162,1.1106876575449578,0.5,59.6875,4.0,0.0,4.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0115,stable,2023,1,338000.0,-12.877616249097844,15,0.0,43.8,0.7723032544378697,0.22769674556213026,0.34889979830561396,0.3054881656804734,3.6666666666666665,2.0,0.6,-0.07972933471817102,0.11512688940164804,0.967657563280224,0.26666666666666666,58.4,3.0,1.0,11.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0116,declining,2022,2,206280.0,5.920410783055199,15,-11.76470588235294,34.9,0.7601520263719217,0.23984797362807833,0.3533105244146584,0.31217277486910994,13.0,1.0,0.5,0.05750193252375134,0.0,0.9918692971302001,0.2,46.53333333333333,3.0,1.0,1.0,2.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0116,declining,2022,3,182760.0,-11.40197789412449,13,-23.52941176470588,36.1,0.8343092033267674,0.1656907966732326,0.44066124797389267,0.38840555920332676,13.0,2.0,0.33333333333333337,-0.030807310848078934,0.08661194338589845,0.8787765791328067,0.23076923076923078,55.53846153846154,3.0,2.0,7.0,4.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0116,declining,2022,4,180840.0,-1.0505581089954037,15,-11.76470588235294,36.9,0.722195200176952,0.277804799823048,0.3761180743478381,0.33571112585711127,18.5,2.0,0.5,-0.03413415638936479,0.07116580392491749,0.8695445205207746,0.06666666666666667,49.2,1.0,1.0,0.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0116,declining,2023,1,75660.0,-58.16191108161911,11,-35.294117647058826,27.15,0.8943698123182657,0.10563018768173421,0.43390319385730514,0.37701559608776103,18.5,3.0,0.39999999999999997,-0.2440003717817641,0.24844739844863512,0.3638008096803904,0.09090909090909091,49.36363636363637,1.0,2.0,16.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0117,growing,2022,4,235530.0,28.061113527620705,18,38.46153846153847,55.75,0.4967999830170254,0.5032000169829746,0.2704908842137469,0.21330616057402454,1.0,0.0,1.0,0.28585450976115173,0.06334429080554174,1.744668023630685,0.7777777777777778,61.94444444444444,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0117,growing,2023,1,225975.0,-4.056808049929946,16,23.076923076923077,48.75,0.5319228233211638,0.4680771766788362,0.27375378594201094,0.2204889921451488,0.75,0.0,1.0,0.17392525592212493,0.18850041240529988,1.6738901908034818,0.4375,60.9375,6.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0117,growing,2023,2,396960.0,75.66544971788915,21,61.53846153846154,66.4,0.41016462615880694,0.589835373841193,0.3069903718209705,0.31747531237404275,0.6,0.0,1.0,0.24158636204473394,0.3275052517674994,2.940446731458569,0.5238095238095238,63.23809523809524,6.0,2.0,0.0,0.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0118,stable,2022,2,300645.0,-0.9243697478991597,10,11.11111111111111,29.5,0.6277633421477158,0.37223665785228427,0.36693003392977974,0.3275125147599328,23.0,1.0,0.3079126272135084,-0.009286618826509076,0.0,1.0649811923991985,0.1,59.0,1.0,1.0,6.0,1.0,0,Routine Monitoring,
SETUP-0118,stable,2022,3,488135.0,62.36258710439222,11,22.22222222222222,33.7,0.49557015989429154,0.5044298401057085,0.24815611607095242,0.2036219488461184,11.5,1.0,0.538608418142339,0.253634765571354,0.3164347842614569,1.7291310161545437,0.36363636363636365,61.27272727272727,5.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0118,stable,2022,4,374625.0,-23.253812982064385,8,-11.11111111111111,23.5,0.794440947614281,0.20555905238571906,0.35394612627539573,0.33385385385385385,11.5,2.0,0.4039563136067542,0.10935368526541478,0.36261413385666597,1.3270421234430967,0.125,58.75,2.0,0.0,12.0,2.0,0,Routine Monitoring,
SETUP-0118,stable,2023,1,376570.0,0.5191858525191858,9,0.0,26.3,0.7147583185065195,0.2852416814934805,0.2771665514796705,0.3261544998273893,13.666666666666666,2.0,0.5231650508854033,0.029679702592574554,0.3608620806986374,1.3339319384049833,0.2222222222222222,58.44444444444444,4.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0118,stable,2023,2,452380.0,20.131715218949996,9,0.0,27.15,0.7887500994738936,0.21124990052610634,0.24076427665816635,0.3047880100800212,13.666666666666666,3.0,0.43597087573783616,-0.024902613332072283,0.17739193389589297,1.602475317459294,0.3333333333333333,60.333333333333336,1.0,0.0,10.0,2.0,0,Routine Monitoring,
SETUP-0118,stable,2023,3,426675.0,-5.6821698571997,9,0.0,27.45,0.7130643698365267,0.2869356301634734,0.3590450303592407,0.38116833655592663,13.666666666666666,4.0,0.3736893220610024,0.056913970249961664,0.11002347141063623,1.5114199480015569,0.1111111111111111,61.0,1.0,0.0,0.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0119,stable,2022,4,90675.0,-10.311572700296736,14,-6.666666666666667,39.05,0.74343876481941,0.25656123518059004,0.355600417793394,0.2958919216983733,3.0,0.0,0.8162472215210287,0.05166730758666154,0.17355860178129173,0.8145706590525683,0.21428571428571427,55.785714285714285,3.0,2.0,6.0,2.0,0,Routine Monitoring,
SETUP-0119,stable,2023,1,92550.0,2.0678246484698097,16,6.666666666666667,46.15,0.5690883846569422,0.4309116153430578,0.24084639332375532,0.3149648838465694,5.25,0.0,0.8621854161407716,0.025618512288187748,0.14363865387069488,0.8314145519196603,0.5,57.6875,6.0,0.0,1.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0119,stable,2023,2,77280.0,-16.499189627228525,13,-13.333333333333334,37.55,0.6746884057971014,0.32531159420289857,0.2928748260449959,0.2719332298136646,5.25,1.0,0.6897483329126172,-0.07697349317625586,0.07719168788492183,0.6942378884100632,0.5384615384615384,57.76923076923077,1.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0120,stable,2022,2,512235.0,30.270084687571526,13,8.333333333333332,39.45,0.6146063232695931,0.385393676730407,0.3700485609574679,0.26437084541275,6.5,0.0,0.9296572146446519,0.2629093981412455,0.0,1.2164353311752225,0.3076923076923077,60.69230769230769,4.0,1.0,0.0,1.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0120,stable,2022,3,569530.0,11.185295811492772,11,-8.333333333333332,33.0,0.6165074359559638,0.38349256404403625,0.3530601321236862,0.2986146471652064,6.5,1.0,0.6197714764297679,0.1793115137544704,0.09542394438039375,1.3524972213226827,0.18181818181818182,60.0,3.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0121,declining,2022,2,296820.0,-5.5735827447986255,11,-15.384615384615385,28.85,0.9114041506637018,0.08859584933629816,0.4206389786183784,0.28266289333602856,0.0,2.0,0.0,-0.057333595130571374,0.0,0.924362846891823,0.18181818181818182,52.45454545454545,1.0,1.0,15.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0121,declining,2022,3,250200.0,-15.706488781079441,9,-30.76923076923077,24.2,0.8258957633892885,0.17410423661071145,0.4979172385170824,0.3392685851318945,0.0,3.0,0.0,-0.11169545834494288,0.050664530181404085,0.7791779000482922,0.1111111111111111,53.77777777777778,2.0,2.0,11.0,5.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0121,declining,2022,4,247200.0,-1.1990407673860912,10,-23.076923076923077,28.2,0.6926800161812298,0.30731998381877024,0.39194027933107717,0.4072411003236246,0.0,4.0,0.0,-0.08949989175146135,0.06076168841577869,0.7698352393762504,0.4,56.4,1.0,2.0,6.0,4.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0121,declining,2023,1,174075.0,-29.58131067961165,10,-23.076923076923077,24.35,0.7546007755277898,0.24539922447221021,0.3461089626425303,0.4154243860404998,0.0,5.0,0.0,-0.15335615695629948,0.11587972576754017,0.5421078854952297,0.3,48.7,1.0,1.0,13.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0121,declining,2023,2,196250.0,12.738762027861553,9,-30.76923076923077,22.35,0.8860284331210191,0.11397156687898095,0.4466507609596057,0.3980127388535032,21.0,5.0,0.08498667011421379,-0.10831772739059034,0.17609354036027605,0.6111657189627392,0.1111111111111111,49.666666666666664,2.0,1.0,22.0,5.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0122,stable,2022,4,136650.0,-0.06581834137779728,13,8.333333333333332,38.6,0.5402030735455543,0.45979692645444564,0.28879844213021755,0.2618733991950238,13.333333333333334,0.0,1.0,0.08764084098036938,0.09998703145165941,0.7367160234953377,0.6153846153846154,59.38461538461539,5.0,1.0,0.0,1.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0122,stable,2023,1,131100.0,-4.061470911086718,12,0.0,37.1,0.6268374523264683,0.3731625476735318,0.28962480282225056,0.2532418001525553,16.25,0.0,1.0,0.03947117192698238,0.10496181164064751,0.7067945165037598,0.5833333333333334,61.833333333333336,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0123,volatile,2022,2,627570.0,37.833563945443764,14,16.666666666666664,34.8,0.6035295186194368,0.3964704813805632,0.17513098503098373,0.20725974791656707,0.0,0.0,1.0,0.3181515957446808,0.0,1.3900743349875808,0.42857142857142855,49.714285714285715,4.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0123,volatile,2022,3,493650.0,-21.339452172666,13,8.333333333333332,35.05,0.4845536108578953,0.5154463891421047,0.17430952831959914,0.27529626253418416,0.0,1.0,0.6666666666666666,0.03647884911799966,0.29586508059054883,1.0934400871084011,0.6153846153846154,53.92307692307692,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0124,declining,2023,2,26400.0,-1.345291479820628,8,-38.46153846153847,20.3,0.8983174242424243,0.1016825757575757,0.40708723969643584,0.36666666666666664,29.0,3.0,0.25,-0.35004892367906065,0.17368430847785807,0.2800481449435849,0.0,50.75,1.0,1.0,8.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0125,volatile,2022,2,310605.0,40.01622827777402,15,0.0,40.7,0.63515780492909,0.36484219507091,0.29953504908350276,0.2858453663012508,0.0,1.0,0.5,0.3334460220869957,0.0,0.8667552541761422,0.6666666666666666,54.266666666666666,2.0,0.0,5.0,0.0,0,Routine Monitoring,
SETUP-0125,volatile,2022,3,322040.0,3.681524766182129,15,0.0,44.05,0.6446471556328407,0.3553528443671593,0.29848401873641306,0.20106197987827598,0.0,2.0,0.3333333333333333,0.17590522891115062,0.18167351755795946,0.8986650635208218,0.4666666666666667,58.733333333333334,4.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0126,recovering,2022,2,123120.0,2.344139650872818,5,-16.666666666666664,14.4,0.8785821150097466,0.12141788499025342,0.37591405018515583,0.3774366471734893,0.0,2.0,0.0,0.023169829923588858,0.0,0.7661708678649287,0.2,57.6,1.0,2.0,6.0,3.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0126,recovering,2022,3,115860.0,-5.896686159844054,5,-16.666666666666664,14.7,0.7842107716209218,0.21578922837907816,0.37505076566174317,0.31878991886759883,11.0,2.0,0.2824058636154561,-0.018537074148296594,0.041204129053584365,0.7209921763387804,0.0,58.8,1.0,2.0,13.0,2.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0126,recovering,2022,4,113910.0,-1.6830657690315898,5,-16.666666666666664,13.85,0.7746319023790713,0.22536809762092874,0.41247022835430225,0.3109472390483715,11.0,3.0,0.21180439771159207,-0.022341976795790273,0.03364589959077983,0.7088574038214265,0.2,55.4,4.0,1.0,12.0,1.0,0,Routine Monitoring,
SETUP-0126,recovering,2023,1,122880.0,7.8746378720042145,6,0.0,16.0,0.511498291015625,0.48850170898437495,0.30376031913239976,0.24702962239583334,5.5,3.0,0.3694435181692737,-0.002244782142631944,0.05761497309996781,0.7646773574012544,0.6666666666666666,53.333333333333336,5.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0126,recovering,2023,2,183480.0,49.31640625,6,0.0,15.4,0.44838565511227374,0.5516143448877262,0.29605359439308226,0.3094070198386745,3.6666666666666665,3.0,0.47453626514106145,0.15804375804375803,0.22135230870982592,1.1417887494790215,0.6666666666666666,51.333333333333336,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0127,growing,2022,2,266700.0,20.24617326810794,12,9.090909090909092,39.2,0.639224409448819,0.360775590551181,0.3432089119530224,0.23910761154855642,1.0,1.0,0.5,0.18385039764992478,0.0,1.3855720491620913,0.16666666666666666,65.33333333333333,4.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0127,growing,2022,3,320040.0,20.0,12,9.090909090909092,38.05,0.40098028371453565,0.5990197162854644,0.30215905542698485,0.2343769528808899,0.5,1.0,0.6666666666666666,0.1822648370200424,0.001230866340539677,1.6626864589945096,0.4166666666666667,63.416666666666664,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0127,growing,2022,4,311750.0,-2.590301212348457,13,18.181818181818183,39.55,0.4501839615076183,0.5498160384923817,0.31259914417949786,0.23955092221331195,0.3333333333333333,1.0,0.75,0.11540099171193044,0.10707665358357375,1.6196178714896212,0.23076923076923078,60.84615384615385,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0127,growing,2023,1,362925.0,16.415396952686446,14,27.27272727272727,42.5,0.5612470620651648,0.4387529379348351,0.2560273402909776,0.2335330991251636,0.25,1.0,0.8,0.08891126235219972,0.09912885276872123,1.8854845742112936,0.6428571428571429,60.714285714285715,4.0,1.0,4.0,1.0,0,Routine Monitoring,
SETUP-0128,declining,2022,2,445995.0,20.211045524379397,23,0.0,58.5,0.8645654547696723,0.1354345452303277,0.421556787491396,0.2909785984147804,0.0,2.0,0.0,0.1835606881230837,0.0,0.9930536565263433,0.2608695652173913,50.869565217391305,2.0,0.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0128,declining,2022,3,368065.0,-17.473290059305597,19,-17.391304347826086,47.7,0.747665575373915,0.25233442462608496,0.4538075631002385,0.3696629671389564,0.0,3.0,0.0,-0.0037276279038369045,0.18842167791842498,0.8195345106769549,0.0,50.21052631578947,1.0,1.0,13.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0129,growing,2022,2,456210.0,10.628546486250546,20,11.11111111111111,63.2,0.4944712961136319,0.5055287038863682,0.3784769447131928,0.23282041165252845,0.0,0.0,1.0,0.1009221842296135,0.0,1.258726724291929,0.4,63.2,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0129,growing,2022,3,556765.0,22.041384450143575,20,11.11111111111111,63.05,0.523750828446472,0.476249171553528,0.3329071991730764,0.21427352653273823,0.0,0.0,1.0,0.15194635722328825,0.05706418981946515,1.5361675207698118,0.35,63.05,3.0,1.0,0.0,2.0,0,Routine Monitoring,
SETUP-0129,growing,2022,4,679200.0,21.99042684076765,24,33.33333333333333,73.3,0.3331342167255595,0.6668657832744405,0.24794011228261967,0.2614914605418139,0.0,0.0,1.0,0.17125045437158926,0.05368092898045233,1.8739773155763315,0.4583333333333333,61.083333333333336,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0129,growing,2023,1,752700.0,10.821554770318022,22,22.22222222222222,66.75,0.6656711837385413,0.3343288162614587,0.2500381897480634,0.30589876444798725,0.0,0.0,1.0,0.16555529423794674,0.052771086153974446,2.0767707971647593,0.45454545454545453,60.68181818181818,5.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0129,growing,2023,2,596880.0,-20.701474691111997,19,5.555555555555555,57.9,0.6555587387749632,0.3444412612250368,0.2929111638199708,0.2836080954295671,0.0,1.0,0.8333333333333334,0.029989035193740583,0.18077129646047124,1.646848616197292,0.3684210526315789,60.94736842105263,4.0,1.0,6.0,1.0,0,Routine Monitoring,
SETUP-0129,growing,2023,3,624435.0,4.616505830317652,23,27.77777777777778,71.65,0.6119654888018768,0.38803451119812316,0.2133360908398646,0.20029306493069735,0.0,1.0,0.8571428571428572,-0.04826069504356036,0.13634939418263636,1.7228754785805456,0.5652173913043478,62.30434782608695,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0130,growing,2022,2,192060.0,6.463414634146342,16,6.666666666666667,49.65,0.7611358429657399,0.23886415703426012,0.25936918433136374,0.3518952410704988,5.5,0.0,0.9387148959797856,0.06261075014766686,0.0,1.1929209958784721,0.375,62.0625,5.0,2.0,0.0,1.0,0,Routine Monitoring,
SETUP-0130,growing,2022,3,179280.0,-6.654170571696345,16,6.666666666666667,50.45,0.5596354863900045,0.44036451360999557,0.3273533871981318,0.32407407407407407,4.0,0.0,0.9591432639865237,-0.0030449124587668104,0.06558792602921343,1.11354199802714,0.375,63.0625,2.0,1.0,0.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0131,declining,2022,2,360210.0,30.10076931411854,10,-9.090909090909092,21.9,0.7933367480081064,0.20666325199189356,0.44066408734671075,0.341564642847228,0.0,2.0,0.0,0.2616311923149369,0.0,1.0586916539176043,0.6,43.8,3.0,0.0,7.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
